Time of the day,Hour of Time,Mode,Stop Name,Avg. Delay Seconds
Morning,9,B,PAVILLONS MEUDON,96.387755102
Morning,9,B,PAVILLON,129.834615385
Morning,9,B,PAULSEN,110.357142857
Morning,9,B,PAUL LEDUC,129.369261477
Morning,9,B,PATTON,114.592105263
Morning,9,B,PATRIE,121.623853211
Morning,9,B,PATHE,115.194444444
Morning,9,B,PASTEUR,163.111111111
Morning,9,B,PARC MONNET,88.211136891
Morning,9,B,PARC MALOU,137.555555556
Morning,9,B,PARC LEOPOLD,94.747720365
Morning,9,B,PARC ELISABETH,106.485587583
Morning,9,B,PAPENKASTEEL,168.796875
Morning,9,B,PAMPOEL,128.935779817
Morning,9,B,PALFIJN,119.68
Morning,9,B,PALAIS 12,142.968181818
Morning,9,B,PAIX,129.841300191
Morning,9,B,PAGODES,117.792
Morning,9,B,PADUWA,135.772087068
Morning,9,B,PADDOCK,133.656779661
Morning,9,B,OUD KAPELLEKE,140.389666308
Morning,9,B,OSSEGHEM,126.867088608
Morning,9,B,ORBAN,111.949477352
Morning,9,B,OPTIMISME,107.602459016
Morning,9,B,OPPEM,57.933333333
Morning,9,B,OPALE,122.758793970
Morning,9,B,ONZE NOVEMBRE,141.427374302
Morning,9,B,OCEAN ATLANTIQUE,145.392156863
Morning,9,B,OBSERVATOIRE,148.667056075
Morning,9,B,NOTRE-DAME,109.979955457
Morning,9,B,NICOLAY,77.260073260
Morning,9,B,NEUBERGER,115.113821138
Morning,9,B,NERVIENS,93.501377410
Morning,9,B,NEREUS,123.616963064
Morning,9,B,NEKKERSDAL,159.020920502
Morning,9,B,NEERSTALLE,153.420382166
Morning,9,B,NEERPEDE,89.784172662
Morning,9,B,NATATION,119.902597403
Morning,9,B,NAPOLEON,181.520467836
Morning,9,B,MYSTERE,122.073345259
Morning,9,B,MUSEUM,111.270666667
Morning,9,B,MUSEE DU TRAM,171.537859008
Morning,9,B,MUSEE D'IXELLES,87.118858954
Morning,9,B,MOZART,105.232758621
Morning,9,B,MOUNIER,165.313253012
Morning,9,B,MOUETTES,151.328431373
Morning,9,B,MOSTINCK,101.954545455
Morning,9,B,MOORTEBEEK,85.915110357
Morning,9,B,MOONENS,122.893145161
Morning,9,B,MONTJOIE,95.974683544
Morning,9,B,MONTGOMERY,106.982438017
Morning,9,B,MONTANA,103.634730539
Morning,9,B,MONTALD,139.542986425
Morning,9,B,MONT KEMMEL,97.927272727
Morning,9,B,MONNOYER,136.38
Morning,9,B,MOMMAERTS,142.980694981
Morning,9,B,MOLIERE-LONGCHAMP,116.974683544
Morning,9,B,MOENSBERG GARE,129.623134328
Morning,9,B,MIROIR,129.351955307
Morning,9,B,MIRAVAL,124.708571429
Morning,9,B,MINNEMOLEN,199.118881119
Morning,9,B,MIDDELWEG,157.632530120
Morning,9,B,MICHIELS,147.317460317
Morning,9,B,MICHEL-ANGE,134.279850746
Morning,9,B,MEYLEMEERSCH,103.793388430
Morning,9,B,MEUDON,135.196452933
Morning,9,B,MERTENS,151.371584699
Morning,9,B,MERODE,113.541318477
Morning,9,B,MERCURE,166.737226277
Morning,9,B,MERCHTEM,128.818181818
Morning,9,B,MERCATOR,125.551369863
Morning,9,B,MELARD,149.423280423
Morning,9,B,MEISER,142.839323467
Morning,9,B,MEIR,76.747311828
Morning,9,B,MAX-PLASKY,115.316666667
Morning,9,B,MAX WALLER,176.063380282
Morning,9,B,MATISSE,132.981308411
Morning,9,B,MASUI,106.191881919
Morning,9,B,MARTIN LUTH. KING,97.566037736
Morning,9,B,MARMOTTE,191.428571429
Morning,9,B,MARLY,114.242857143
Morning,9,B,MARIE-CHRISTINE,176.127272727
Morning,9,B,MARIE DEPAGE,202.857758621
Morning,9,B,MARIE CURIE,79.433628319
Morning,9,B,MARICOLLES,113.686832740
Morning,9,B,MARGUERITE,101.195652174
Morning,9,B,MAREYDE,170.712328767
Morning,9,B,MARCEL THIRY,146.414239482
Morning,9,B,MANOIR D'ANJOU,148.449197861
Morning,9,B,MANNEKEN-PIS,157.638095238
Morning,9,B,MALIBRAN,146.908507223
Morning,9,B,MAISON D'ERASME,120.679104478
Morning,9,B,MAI,112.614232210
Morning,9,B,MAES,103.298969072
Morning,9,B,MAELBEEK,114.962365591
Morning,9,B,MADOU,111.611895161
Morning,9,B,MACHTENS,95.422494172
Morning,9,B,MA CAMPAGNE,123.243373494
Morning,9,B,LUXEMBOURG,136.219691896
Morning,9,B,LUTHER,197.75
Morning,9,B,LOYAUTE,142.852150538
Morning,9,B,LOWET,111.952182952
Morning,9,B,LOUTRIER,146.507462687
Morning,9,B,LOUISE,209.125333333
Morning,9,B,LOUIS MARCELIS,177.777777778
Morning,9,B,LOUIS HAP,99.144444444
Morning,9,B,LOUIS BERTRAND,102.667953668
Morning,9,B,LOT STATION,102.899598394
Morning,9,B,LORGE,122.710723192
Morning,9,B,LONGCHAMP,94.073979592
Morning,9,B,LONG BONNIER,118.310395315
Morning,9,B,LOISIRS,129.975736568
Morning,9,B,LIVINGSTONE,115.907894737
Morning,9,B,LIVERPOOL,80.839673913
Morning,9,B,LIBERTE,82.557377049
Morning,9,B,LEVURE,125.474576271
Morning,9,B,LEVIE,116.788511749
Morning,9,B,LES 3 TILLEULS,101.806539510
Morning,9,B,LEROY,97.2
Morning,9,B,LEPOUTRE,171.423780488
Morning,9,B,LEOPOLD III,117.873563218
Morning,9,B,LEOPOLD I,127.141496599
Morning,9,B,LENNEKE MARE,105.477911647
Morning,9,B,LEMAN,95.119453925
Morning,9,B,LEKAERTS,115.471111111
Morning,9,B,LE ROUX,115.351449275
Morning,9,B,LATINIS,91.155555556
Morning,9,B,LANGEVELD,159.222222222
Morning,9,B,LAINE,100.854838710
Morning,9,B,LABEUR,116.810526316
Morning,9,B,LA CHASSE,124.089536138
Morning,9,B,KURTH,99.891696751
Morning,9,B,KRUIPWEG,131.791925466
Morning,9,B,KRAAINEM-SHOPPING,150.576470588
Morning,9,B,KRAAINEM,102.360302050
Morning,9,B,KONKEL,87.516460905
Morning,9,B,KEYM,122.026474128
Morning,9,B,KERK VILVOORDE,183.842592593
Morning,9,B,KERK RUISBROEK,164.667539267
Morning,9,B,KELLE,166.551851852
Morning,9,B,KATTENBERG,114.888888889
Morning,9,B,KARREVELD,131.075471698
Morning,9,B,KAREL BOGAERD,116.3125
Morning,9,B,KAPEL RUISBROEK,124.483146067
Morning,9,B,JUPITER,119.641350211
Morning,9,B,JULES CESAR,154.149253731
Morning,9,B,JULES BORDET,128.851449275
Morning,9,B,JOURDAN,139.905
Morning,9,B,JOSEPH BAECK,107.554455446
Morning,9,B,JOSAPHAT,107.501385042
Morning,9,B,JORDAEN,185.988764045
Morning,9,B,JEU DE BALLE,117.720987654
Morning,9,B,JESPERS,127.141891892
Morning,9,B,JEANNE HERREMAN,137.462235650
Morning,9,B,JEANNE,68.181818182
Morning,9,B,JARDIN MASSART,56.2
Morning,9,B,JAMBLINNE DE MEUX,133.889581478
Morning,9,B,JAKOB SMITS,105.158054711
Morning,9,B,JACQUES BREL,156.976109215
Morning,9,B,JACOBS FONTAINE,141.868421053
Morning,9,B,INVALIDES,94.103448276
Morning,9,B,INTERNATIONAL,101.774774775
Morning,9,B,INTERNAT. SCHOOL,130.62
Morning,9,B,IMPRIMERIE,108.259946950
Morning,9,B,ILE SAINTE-HELENE,97.451546392
Morning,9,B,IDALIE,100.698913043
Morning,9,B,ICHEC,98.447619048
Morning,9,B,HYMANS,120.535714286
Morning,9,B,HUNDERENVELD,93.125
Morning,9,B,HUMANITE,54.551724138
Morning,9,B,HUIT HEURES,126.955357143
Morning,9,B,HUART-HAMOIR,106.054187192
Morning,9,B,HOUZEAU,150.613854090
Morning,9,B,HOUWAERT,143.407142857
Morning,9,B,HOSPICES,171.966666667
Morning,9,B,HOPITAL BRUGMANN,160.062015504
Morning,9,B,HOPITAL BRACOPS,127.099085366
Morning,9,B,HOP.STE-ELISABETH,103.512027491
Morning,9,B,HOP. SAINT-PIERRE,139.901840491
Morning,9,B,HOP. MILITAIRE,82.163793103
Morning,9,B,HOP. ETT.-IXELLES,80.25
Morning,9,B,HOP. DES ENFANTS,142.043227666
Morning,9,B,HOOGVELD,422
Morning,9,B,HOOGBOSCH,110.618902439
Morning,9,B,HOMBORCH,150.295514512
Morning,9,B,HOF TER MUSSCHEN,148.078632479
Morning,9,B,HOF TEN BERG,85.516220028
Morning,9,B,HOEDEMAEKERS,131.042630938
Morning,9,B,HEYSEL,166.089244851
Morning,9,B,HEYDENBERG,140.407925408
Morning,9,B,HET VEROOST,106.138513514
Morning,9,B,HERRMANN-DEBROUX,141.949664430
Morning,9,B,HEROS,124.355112219
Morning,9,B,HERNALSTEEN,184.093023256
Morning,9,B,HERMES,108.821011673
Morning,9,B,HERMAN,153.142857143
Morning,9,B,HELLEVELT,145.795918367
Morning,9,B,HELDENPLEIN,167.765957447
Morning,9,B,HEILIGENBORRE,67.933333333
Morning,9,B,HEEMBEEK,106.149425287
Morning,9,B,HAREN,105.476
Morning,9,B,HANSSENSPARK,179.186666667
Morning,9,B,HANNETONS,176.310559006
Morning,9,B,HANKAR,120.088328076
Morning,9,B,GUTENBERG,120.136606190
Morning,9,B,GULLEDELLE,143.515007899
Morning,9,B,GUILLAUME,118.499130435
Morning,9,B,GUILL. DE GREEF,135.442060086
Morning,9,B,GUI,162.825
Morning,9,B,GUEUX,120.850909091
Morning,9,B,GROELSTVELD,140.526315789
Morning,9,B,GRIOTTES,183.244094488
Morning,9,B,GRAND-PLACE,114.11
Morning,9,B,GRAND SABLON,120.690944882
Morning,9,B,GOSSART,103.75
Morning,9,B,GLOBE,141.005997001
Morning,9,B,GLIBERT,73.003337041
Morning,9,B,GILSON,166.859223301
Morning,9,B,GERSIS,98.190476190
Morning,9,B,GERMOIR,88.959706960
Morning,9,B,GERGEL,137.507246377
Morning,9,B,GEORGES HENRI,148.374213836
Morning,9,B,GEORGES BRUGMANN,169.624595469
Morning,9,B,GEO BERNIER,79.687388988
Morning,9,B,GENOT,122.136363636
Morning,9,B,GENEVE,156.380952381
Morning,9,B,GEEFS,173.954545455
Morning,9,B,GAZELLE,165.928039702
Morning,9,B,GAULOIS,92.258872651
Morning,9,B,GATTI DE GAMOND,86.233333333
Morning,9,B,GARE FOREST-EST,128.940959410
Morning,9,B,GARE DU NORD,119.339850489
Morning,9,B,GARE DU MIDI,119.069544365
Morning,9,B,GARE DE SAINT-JOB,159.902240326
Morning,9,B,GARE DE LINKEBEEK,151.443686007
Morning,9,B,GARE DE L'OUEST,148.497142857
Morning,9,B,GARE DE JETTE,139.588345865
Morning,9,B,GARE DE HAREN-SUD,115.14
Morning,9,B,GARE DE BOCKSTAEL,125.233333333
Morning,9,B,GARE DE BERCHEM,131.710869565
Morning,9,B,GARE D'EVERE,90.049180328
Morning,9,B,GARE CENTRALE,114.962818004
Morning,9,B,GARDON,134.626666667
Morning,9,B,GANSHOREN-SPORT,104.652027027
Morning,9,B,FUTAIE,141.258706468
Morning,9,B,FUSS,181.509554140
Morning,9,B,FRUITS,133.898569571
Morning,9,B,FROISSART,138.951890034
Morning,9,B,FRANS HALS,98.139240506
Morning,9,B,FRANS COURTENS,120.289411765
Morning,9,B,FRAITEUR,78.372807018
Morning,9,B,FORUM,134.476056338
Morning,9,B,FORT-JACO,190.563758389
Morning,9,B,FORESTOISE,146.194285714
Morning,9,B,FORESTERIE,113.307692308
Morning,9,B,FOREST NATIONAL,124.580434783
Morning,9,B,FOREST CENTRE,146.705345502
Morning,9,B,FOREST (BERVOETS),72.945273632
Morning,9,B,FONSON,134.219696970
Morning,9,B,FLORIDE,103.509240246
Morning,9,B,FLAGEY,118.808833678
Morning,9,B,FIRMIN LECHARLIER,124.700336700
Morning,9,B,FEVRIER,144.120689655
Morning,9,B,FETIS,120.880952381
Morning,9,B,FERNAND LEGER,115.867684478
Morning,9,B,FERNAND COCQ,98.251054852
Morning,9,B,FERME NOS PILIFS,124.449691992
Morning,9,B,FAUCONNERIE,99.975155280
Morning,9,B,EVERE SHOPPING,135.913827655
Morning,9,B,EUGENE TOUSSAINT,100.549019608
Morning,9,B,ETTERBEEK GARE,93.408071749
Morning,9,B,ETANGS NOIRS,115.731645570
Morning,9,B,ETANGS D'IXELLES,82.153985507
Morning,9,B,ETANGS BOITSFORT,110.644859813
Morning,9,B,ETANGS,121.643879173
Morning,9,B,ESPLANADE,130.634069401
Morning,9,B,ERNEST LAUDE,141.031914894
Morning,9,B,ERASME,111.757575758
Morning,9,B,EQUIPAGES,120.230769231
Morning,9,B,ENTREPOT,150.235474006
Morning,9,B,ENNEPETAL,205.656050955
Morning,9,B,ENGELAND,165.455252918
Morning,9,B,EMILE DELVA,133.533653846
Morning,9,B,ELOY,122.357142857
Morning,9,B,ELEPHANT,119.384105960
Morning,9,B,ELBERS,113.300884956
Morning,9,B,EGLISE ST-JULIEN,104.484848485
Morning,9,B,EGIDE VAN OPHEM,128.670329670
Morning,9,B,EGGERGAT,128.783783784
Morning,9,B,EENENS,126.265151515
Morning,9,B,EDDY MERCKX,95.363636364
Morning,9,B,DUYSBURGH,155.123711340
Morning,9,B,DUNETTE,113.143646409
Morning,9,B,DUNANT,117.412017167
Morning,9,B,DUDEN,100.087179487
Morning,9,B,DUCHESSE BRABANT,133.285945073
Morning,9,B,DUBOIS,103.632034632
Morning,9,B,DROSSART,152.945098039
Morning,9,B,DROGENBOS-SHOP.,117.885714286
Morning,9,B,DRIES,144.294871795
Morning,9,B,DREVE DE NIVELLES,169.885826772
Morning,9,B,DOUVRES,121.621776504
Morning,9,B,DORENT,136.888888889
Morning,9,B,DON BOSCO,123.046357616
Morning,9,B,DOMAINE,88.594262295
Morning,9,B,DOCKS BRUXSEL,129.236794171
Morning,9,B,DIVIN SAUVEUR,128.914590747
Morning,9,B,DIRECTOIRE,175.294372294
Morning,9,B,DIGUE DU CANAL,106.776712329
Morning,9,B,DIEUDONNE LEFEVRE,173.111538462
Morning,9,B,DIELEGHEM,116.605633803
Morning,9,B,DIEGEMSTRAAT,126.128342246
Morning,9,B,DIAMANT,133.387519260
Morning,9,B,DIABOLO,107.837837838
Morning,9,B,DIABLOTINS,132.663774403
Morning,9,B,DEUX GARES,96.987012987
Morning,9,B,DEUX CHAUSSEES,107.226519337
Morning,9,B,DESTOUVELLES,100.695652174
Morning,9,B,DEPORTES,154.805263158
Morning,9,B,DEMINEURS,131.988805970
Morning,9,B,DEMEY,155.120689655
Morning,9,B,DELTA,82.157303371
Morning,9,B,DELPORTE,96.969696970
Morning,9,B,DELHOVE,145.403921569
Morning,9,B,DELACROIX,146.592074592
Morning,9,B,DEGROOFF,138.063897764
Morning,9,B,DECROLY,91.948846540
Morning,9,B,DEBUSSY,96.517482517
Morning,9,B,DE WANSIJN,145.150485437
Morning,9,B,DE WAND,133.830429733
Morning,9,B,DE VILLEGAS,146.009803922
Morning,9,B,DE LOMBAERDE,138.696202532
Morning,9,B,DE LINDE,88.802884615
Morning,9,B,DE HEYN,121.545691906
Morning,9,B,DE BROUCKERE,107.704142012
Morning,9,B,DE BEJAR,129.333333333
Morning,9,B,DANSAERT,193.060260586
Morning,9,B,DAILLY,139.341176471
Morning,9,B,DA VINCI,154.868226601
Morning,9,B,CUREGHEM,87.711111111
Morning,9,B,CROSSING,126.193771626
Morning,9,B,CROIX DE GUERRE,130.352713178
Morning,9,B,CROCQ,132.571157495
Morning,9,B,CRAETBOS,152.080459770
Morning,9,B,CPAS GANSHOREN,132.832579186
Morning,9,B,COTEAUX,160.378640777
Morning,9,B,CORTENBACH,123.856905158
Morning,9,B,CONSCIENCE,107.100210970
Morning,9,B,CONDOR,116.834080717
Morning,9,B,COMTE DE FLANDRE,150.236641221
Morning,9,B,COMHAIRE,89
Morning,9,B,COLONEL BOURG,141.179216867
Morning,9,B,COLOMBOPHILES,134
Morning,9,B,COLLEGE ST-PIERRE,161.711590296
Morning,9,B,COLLEGE S.-COEUR,90.493946731
Morning,9,B,COLIGNON,159.617747440
Morning,9,B,COGHEN,145.581818182
Morning,9,B,CLOVIS,116.664596273
Morning,9,B,CLINIQUES-UCL,174.683417085
Morning,9,B,CLESSE,76.255813953
Morning,9,B,CLEMENCEAU,81.526645768
Morning,9,B,CLEMENCE EVERARD,93.397260274
Morning,9,B,CLAYS,184.530612245
Morning,9,B,CLAESSENS,118.595092025
Morning,9,B,CIMETIERES,110.467980296
Morning,9,B,CIM. DE MOLENBEEK,102.288401254
Morning,9,B,CIM. DE JETTE,135.780303030
Morning,9,B,CIM. DE BRUXELLES,90.157013259
Morning,9,B,CIM. D'IXELLES,86.736021998
Morning,9,B,CICERON,146.982456140
Morning,9,B,CHOPIN,103.986062718
Morning,9,B,CHIREC,81.730897010
Morning,9,B,CHIEN VERT,143.096354167
Morning,9,B,CHEVALERIE,177.610256410
Morning,9,B,CHENAIE,145.629139073
Morning,9,B,CHEMIN VERT,117.421276596
Morning,9,B,CHEMIN DE FER,122.881578947
Morning,9,B,CHAZAL,108.465227818
Morning,9,B,CHAUMONTEL,113.246268657
Morning,9,B,CHASSEURS ARDEN.,148.913120567
Morning,9,B,CHARROI,123.828375286
Morning,9,B,CHARMILLE,132.863777090
Morning,9,B,CHAPELLE,110.875609756
Morning,9,B,CHANT D'OISEAU,144.693023256
Morning,9,B,CESAR DE PAEPE,114.905737705
Morning,9,B,CERISAIE,81.846774194
Morning,9,B,CERIA,155.780911063
Morning,9,B,CERES,133.766129032
Morning,9,B,CAVELL,175.202985075
Morning,9,B,CARREFOUR STALLE,124.885714286
Morning,9,B,CARLI,94.842696629
Morning,9,B,CARENE,137.869718310
Morning,9,B,CAPRICORNE,146.83984375
Morning,9,B,CANDRIES,109.369834711
Morning,9,B,CAMPUS CERIA,177.195652174
Morning,9,B,CALYPSO 2000,115.152610442
Morning,9,B,CABRIS,134.995901639
Morning,9,B,BUYL,85.383663366
Morning,9,B,BUEDTS,126.876923077
Morning,9,B,BUDA,167.373096447
Morning,9,B,BUANDERIE,87.696078431
Morning,9,B,BRUSSELS AIRPORT,95.604584527
Morning,9,B,BRUNARD,160.203488372
Morning,9,B,BROEREN,117.783505155
Morning,9,B,BROEK,57.333333333
Morning,9,B,BRILLANT,135.836734694
Morning,9,B,BRESIL,168.348837209
Morning,9,B,BREMER,169.555932203
Morning,9,B,BRAVES,133.290983607
Morning,9,B,BRAEMT,122.784313725
Morning,9,B,BRABANCONNE,130.331221719
Morning,9,B,BOZAR,95.538461538
Morning,9,B,BOURSE,120.839907193
Morning,9,B,BOURGET,180.035714286
Morning,9,B,BOURDON,124.122641509
Morning,9,B,BOULEAUX,121.509174312
Morning,9,B,BOULE ET BILL,128.989285714
Morning,9,B,BOTANIQUE,175.529411765
Morning,9,B,BOSSUET,83.325581395
Morning,9,B,BOSSAERT-BASILIQ.,124.855345912
Morning,9,B,BORNE,145.095127610
Morning,9,B,BORDET STATION,136.185553347
Morning,9,B,BOONDAEL GARE,164.453947368
Morning,9,B,BONAVENTURE,136.264367816
Morning,9,B,BON AIR,134.182242991
Morning,9,B,BOLLINCKX,138.188405797
Morning,9,B,BOIS DES ILES,114.369266055
Morning,9,B,BOILEAU,156.364341085
Morning,9,B,BOCKSTAEL,148.917830731
Morning,9,B,BLYCKAERTS,124.818687430
Morning,9,B,BLOKKEN,137.571428571
Morning,9,B,BIZET,160.065134100
Morning,9,B,BIPLAN,112.336448598
Morning,9,B,BIGARREAUX,142.169117647
Morning,9,B,BIENFAITEURS,114.255747126
Morning,9,B,BIEN-FAIRE,150.729613734
Morning,9,B,BIEBUYCK,111.727272727
Morning,9,B,BICOQUE,131.915584416
Morning,9,B,BICHON,102.556962025
Morning,9,B,BIBLIOTHEQUE,63.178571429
Morning,9,B,BIARRITZ,137.158286778
Morning,9,B,BEYSEGHEM,125.234285714
Morning,9,B,BERVOETS,144.250377074
Morning,9,B,BERGOJE,109.202312139
Morning,9,B,BERGDAL,147.054393305
Morning,9,B,BERENSHEIDE,134.171717172
Morning,9,B,BERCHEM-SHOPPING,99.312348668
Morning,9,B,BENES,119.536656891
Morning,9,B,BEMPT,172.337209302
Morning,9,B,BELGICA,104.326271186
Morning,9,B,BEKA,67.603448276
Morning,9,B,BEGUINAGE,83.173652695
Morning,9,B,BEEKKANT,65.253117207
Morning,9,B,BEECKMANS,101.680180180
Morning,9,B,BEAUTE,111.701117318
Morning,9,B,BEAULIEU,81.823343849
Morning,9,B,BASTOGNE,111.589500861
Morning,9,B,BASILIX,105.568807339
Morning,9,B,BASCULE,101.949886105
Morning,9,B,BARON DE CASTRO,167.65625
Morning,9,B,BAILLI,118.412322275
Morning,9,B,AZALEES,159.350993377
Morning,9,B,AVENUE DU ROI,113.186666667
Morning,9,B,AVENUE DU PORT,133.777292576
Morning,9,B,AVANT-PORT,106.5625
Morning,9,B,AUTRIQUE,159.926829268
Morning,9,B,AULNE,125.549019608
Morning,9,B,AUDREY HEPBURN,152.647181628
Morning,9,B,AUDITOIRES-UCL,167.626086957
Morning,9,B,AUDERGHEM-SHOP.,105.312820513
Morning,9,B,ARTISTES,101.481818182
Morning,9,B,ARTEMIS,127.607142857
Morning,9,B,ARSENAL,112.475675676
Morning,9,B,ARISTIDE BRIAND,94.740143369
Morning,9,B,ARIANE,143.582644628
Morning,9,B,ARENBERG,128.571583514
Morning,9,B,ARCHIDUCS,151.644067797
Morning,9,B,ARCADES,91.588652482
Morning,9,B,ARBRE UNIQUE,114.147321429
Morning,9,B,ARBRE BALLON,132.396656535
Morning,9,B,AQUIRIS,157.5
Morning,9,B,ANTOON VAN OSS,120.946721311
Morning,9,B,ANNEESSENS,100.746808511
Morning,9,B,ANNECY,94.890173410
Morning,9,B,ANDROMEDE,148.275979557
Morning,9,B,ANCIENNE BARRIERE,155.25
Morning,9,B,ANATOLE FRANCE,115.844262295
Morning,9,B,AMETHYSTE,123.587301587
Morning,9,B,AMBIORIX,143.195437731
Morning,9,B,ALTITUDE CENT,91.005050505
Morning,9,B,ALBERT I,103.374501992
Morning,9,B,ALBERT,120.119158879
Morning,9,B,AERODROME,91.186046512
Morning,9,B,ADEPS,125.081481481
Morning,9,M,YSER,117.971207087
Morning,9,M,VEEWEYDE,72.982222222
Morning,9,M,VANDERVELDE,71.996039604
Morning,9,M,TRONE,128.519093079
Morning,9,M,TOMBERG,71.311850312
Morning,9,M,THIEFFRY,78.632275132
Morning,9,M,STUYVENBERGH,141.807256236
Morning,9,M,STOCKEL,66.043630017
Morning,9,M,SIMONIS,118.878721058
Morning,9,M,SCHUMAN,73.657442748
Morning,9,M,SAINTE-CATHERINE,72.449551570
Morning,9,M,SAINT-GUIDON,74.672619048
Morning,9,M,ROODEBEEK,75.503080082
Morning,9,M,ROI BAUDOUIN,116.813141684
Morning,9,M,ROGIER,120.940639269
Morning,9,M,RIBAUCOURT,119.595116989
Morning,9,M,PORTE DE NAMUR,123.546840959
Morning,9,M,PORTE DE HAL,119.718569781
Morning,9,M,PETILLON,78.211065574
Morning,9,M,PARC,72.563543004
Morning,9,M,PANNENHUIS,129.702127660
Morning,9,M,OSSEGHEM,108.509689922
Morning,9,M,MONTGOMERY,73.142300195
Morning,9,M,MERODE,75.288756388
Morning,9,M,MAELBEEK,73.068432671
Morning,9,M,MADOU,128.457888493
Morning,9,M,LOUISE,121.646726862
Morning,9,M,LA ROUE,75.773371105
Morning,9,M,JOSEPH.-CHARLOTTE,74.523659306
Morning,9,M,JACQUES BREL,78.713136729
Morning,9,M,HOUBA-BRUGMANN,131.847058824
Morning,9,M,HOTEL DES MONNAIES,122.492939666
Morning,9,M,HEYSEL,139.762867647
Morning,9,M,HERRMANN-DEBROUX,79.874100719
Morning,9,M,HANKAR,76.508064516
Morning,9,M,GRIBAUMONT,75.682291667
Morning,9,M,GARE DU MIDI,119.944927536
Morning,9,M,GARE DE L'OUEST,96.827384815
Morning,9,M,GARE CENTRALE,71.830484330
Morning,9,M,ETANGS NOIRS,73.584158416
Morning,9,M,ERASME,79.080267559
Morning,9,M,ELISABETH,129.172141919
Morning,9,M,EDDY MERCKX,70.196382429
Morning,9,M,DEMEY,79.263005780
Morning,9,M,DELTA,77.719696970
Morning,9,M,DELACROIX,113.349142281
